MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,MoSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,RemodAge,TotalBath,TotalPorchSF
85,191004.99478714162,70.0,8445,164754.81837837838,180183.74675819985,181623.4258555133,197965.77333333335,184495.49206349207,135074.48648648648,5,7,171483.95617879054,163077.45045045044,161328.94736842104,156958.24311926606,0.0,3,3,149805.714511041,4,3,206643.42081447964,235413.72009569377,656,112,3,1,186810.63745318353,768,2,1,3,5,183429.14705882352,0,134091.16279069768,1988.0,142156.42314049587,2,3,3,173401.8366219416,175202.21953255427,133000,1536,37,2,2.0,58
20,191004.99478714162,73.0,8780,206101.6652892562,180183.74675819985,181623.4258555133,156270.1224489796,184495.49206349207,175985.4779614325,5,5,171483.95617879054,163077.45045045044,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,625,208,5,1,186810.63745318353,833,3,1,3,5,183429.14705882352,0,103317.28395061729,0.0,103317.28395061729,0,0,3,173401.8366219416,175202.21953255427,112000,1666,24,24,2.0,0
70,126316.83027522935,60.0,7740,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,210051.76404494382,4,7,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,3,149805.714511041,2,3,165652.29590766,170670.57674418605,0,622,4,1,186810.63745318353,1363,3,1,3,6,183429.14705882352,0,134091.16279069768,1966.0,142156.42314049587,2,3,6,173401.8366219416,175202.21953255427,125500,1985,100,60,1.0,168
60,191004.99478714162,46.0,20544,206101.6652892562,180183.74675819985,223854.6170212766,189050.0684931507,184495.49206349207,210051.76404494382,7,6,171483.95617879054,175942.37962962964,168112.38732394367,204691.87191011236,123.0,3,4,149805.714511041,4,3,165652.29590766,170670.57674418605,0,791,4,1,186810.63745318353,2093,3,1,3,7,183429.14705882352,3,202892.65632183908,1986.0,240052.6903409091,2,3,11,173401.8366219416,175202.21953255427,215000,2884,22,17,2.5,427
60,191004.99478714162,79.0,12420,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,666,278,5,1,186810.63745318353,1840,3,1,4,6,183429.14705882352,0,202892.65632183908,2001.0,202068.86966824645,2,3,6,173401.8366219416,175202.21953255427,230000,2784,8,8,3.5,45
50,191004.99478714162,80.0,9600,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,143116.74025974027,6,8,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,3,4,149805.714511041,3,3,165652.29590766,149493.6554054054,120,736,5,1,186810.63745318353,1668,3,1,3,6,144240.64705882352,0,202892.65632183908,1950.0,142156.42314049587,1,3,9,173401.8366219416,175202.21953255427,140000,2524,59,4,1.5,0
90,191004.99478714162,60.0,7200,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,4,5,171483.95617879054,194573.0,180921.19589041095,156958.24311926606,0.0,3,3,107365.74413017371,0,0,107938.34210526316,105652.8918918919,0,0,2,0,107675.44444983017,1040,2,2,3,6,183429.14705882352,0,134091.16279069768,1956.0,142156.42314049587,2,3,6,173401.8366219416,175202.21953255427,90000,1040,60,59,2.0,0
20,191004.99478714162,88.0,10994,206101.6652892562,180183.74675819985,181623.4258555133,186555.7966101695,184495.49206349207,175985.4779614325,8,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,366.0,4,3,225230.44204018547,4,4,165652.29590766,235413.72009569377,976,868,5,1,186810.63745318353,1844,2,1,4,7,183429.14705882352,4,202892.65632183908,2005.0,240052.6903409091,2,3,9,143973.2558139535,146526.62376237623,257000,3688,4,3,3.0,209
50,191004.99478714162,64.0,13053,164754.81837837838,143104.07936507938,176938.0475285171,124834.05172413793,184495.49206349207,143116.74025974027,6,7,180921.19589040795,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,833,4,1,186810.63745318353,1848,4,1,4,8,183429.14705882352,4,134091.16279069768,1922.0,142156.42314049587,2,3,6,173401.8366219416,175202.21953255427,207000,2681,85,8,1.5,220
120,191004.99478714162,51.0,3635,164754.81837837838,180183.74675819985,176938.0475285171,180921.82917644543,184495.49206349207,175985.4779614325,7,5,218876.93356643355,213732.90097087377,214432.46031746033,204691.87191011236,130.0,4,3,225230.44204018547,4,3,165652.29590766,161573.06818181818,988,398,5,1,186810.63745318353,1569,1,1,4,7,183429.14705882352,3,202892.65632183908,2007.0,202068.86966824645,3,3,5,173401.8366219416,175202.21953255427,175900,2955,2,2,2.5,163
190,126316.83027522935,60.0,11340,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,210051.76404494382,4,6,171483.95617879054,213732.90097087377,147490.87294520548,156958.24311926606,0.0,3,3,225230.44204018547,3,3,165652.29590766,170670.57674418605,0,777,4,1,186810.63745318353,2290,4,2,3,11,183429.14705882352,0,134091.16279069768,1971.0,142156.42314049587,2,3,4,173401.8366219416,175202.21953255427,122500,3067,125,60,2.0,114
60,191004.99478714162,91.0,16545,206101.6652892562,180183.74675819985,176938.0475285171,335295.31707317074,184495.49206349207,210051.76404494382,8,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,731.0,4,3,225230.44204018547,4,3,192789.65789473685,235413.72009569377,781,503,5,1,186810.63745318353,2450,3,1,4,7,183429.14705882352,3,202892.65632183908,1998.0,240052.6903409091,3,3,5,173401.8366219416,175202.21953255427,340000,3734,11,11,3.5,126
20,191004.99478714162,71.0,9204,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,5,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,149493.6554054054,25,247,3,1,186810.63745318353,1144,3,1,3,6,183429.14705882352,0,134091.16279069768,1962.0,142156.42314049587,1,3,8,143973.2558139535,175202.21953255427,124000,2288,45,45,2.5,88
20,191004.99478714162,74.0,16381,206101.6652892562,180183.74675819985,176938.0475285171,210624.72549019608,184495.49206349207,175985.4779614325,6,5,171483.95617879054,175942.37962962964,168112.38732394367,204691.87191011236,312.0,4,4,149805.714511041,3,3,206643.42081447964,146889.24812030076,1110,734,4,1,186810.63745318353,1844,3,1,4,7,183429.14705882352,3,202892.65632183908,1969.0,202068.86966824645,2,3,12,173401.8366219416,175202.21953255427,223000,3688,37,37,3.0,289
60,191004.99478714162,90.0,11700,164754.81837837838,180183.74675819985,181623.4258555133,189050.0684931507,184495.49206349207,210051.76404494382,6,6,171483.95617879054,163077.45045045044,167661.5652173913,204691.87191011236,420.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,404,304,4,1,186810.63745318353,1416,3,1,3,7,183429.14705882352,3,202892.65632183908,1968.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,179900,2124,38,38,2.5,288
120,191004.99478714162,53.0,4043,164754.81837837838,180183.74675819985,176938.0475285171,180921.19589041095,184495.49206349207,175985.4779614325,6,5,171483.95617879054,175942.37962962964,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,4,3,165652.29590766,161573.06818181818,360,709,3,1,186810.63745318353,1069,2,1,3,4,183429.14705882352,2,202892.65632183908,1977.0,202068.86966824645,2,3,7,173401.8366219416,175202.21953255427,127500,2138,33,33,2.0,220
120,126316.83027522935,37.0,4435,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,6,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,170.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,686,162,5,1,186810.63745318353,848,1,1,4,3,183429.14705882352,0,202892.65632183908,2003.0,240052.6903409091,2,3,3,173401.8366219416,175202.21953255427,136500,1696,5,5,2.0,140
80,191004.99478714162,65.5,19690,206101.6652892562,180183.74675819985,223854.6170212766,128219.7,184495.49206349207,166703.38461538462,6,7,180921.19589142335,175942.37962962964,168112.38732394367,156958.24311926606,0.0,4,4,149805.714511041,4,3,206643.42081447964,170670.57674418605,0,697,3,1,186810.63745318353,2201,4,1,4,8,183429.14705882352,4,202892.65632183908,1966.0,142156.42314049587,2,4,8,173401.8366219416,180921.19589037544,274970,2898,40,40,2.0,822
20,191004.99478714162,73.0,9503,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,5,5,218876.93356643355,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,457,193,3,1,186810.63745318353,1344,2,1,3,6,146385.48387096773,3,134091.16279069768,1970.0,142156.42314049587,1,3,6,173401.8366219416,175202.21953255427,144000,2368,49,24,2.0,344
20,191004.99478714162,80.0,10721,206101.6652892562,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,6,6,218876.93356643355,163077.45045045044,167661.5652173913,265583.625,243.0,4,3,149805.714511041,3,3,165652.29590766,170670.57674418605,0,1252,5,1,186810.63745318353,1252,3,1,4,7,183429.14705882352,0,134091.16279069768,1960.0,142156.42314049587,2,3,10,173401.8366219416,175202.21953255427,142000,2504,49,49,1.0,39
60,191004.99478714162,81.0,10944,206101.6652892562,180183.74675819985,176938.0475285171,335295.31707317074,184495.49206349207,210051.76404494382,7,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,448.0,4,3,225230.44204018547,4,3,165652.29590766,235413.72009569377,1000,223,5,1,186810.63745318353,2127,3,1,4,5,183429.14705882352,3,202892.65632183908,1994.0,202068.86966824645,2,3,8,173401.8366219416,175202.21953255427,271000,3350,14,14,3.5,303
50,191004.99478714162,60.0,10930,164754.81837837838,143104.07936507938,176938.0475285171,145847.08,135091.66666666666,143116.74025974027,5,6,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,149493.6554054054,580,333,3,1,122196.89361702128,1558,3,1,3,6,183429.14705882352,3,202892.65632183908,1962.0,142156.42314049587,1,3,4,173401.8366219416,175202.21953255427,140000,2471,63,58,2.5,0
30,126316.83027522935,60.0,7200,164754.81837837838,180183.74675819985,181623.4258555133,128225.30088495575,184495.49206349207,175985.4779614325,5,7,171483.95617879054,149422.17727272728,149803.17289719626,265583.625,294.0,3,4,149805.714511041,3,3,165652.29590766,149493.6554054054,510,278,3,1,186810.63745318353,804,2,1,4,4,183429.14705882352,4,202892.65632183908,1940.0,142156.42314049587,1,3,2,173401.8366219416,146526.62376237623,119000,1592,70,18,2.0,154
20,191004.99478714162,80.0,12546,206101.6652892562,180183.74675819985,181623.4258555133,189050.0684931507,184495.49206349207,175985.4779614325,6,7,171483.95617879054,149422.17727272728,149803.17289719626,204691.87191011236,310.0,4,4,149805.714511041,4,3,165652.29590766,149493.6554054054,678,762,5,1,186810.63745318353,1440,3,1,4,7,183429.14705882352,3,202892.65632183908,1981.0,240052.6903409091,2,3,4,173401.8366219416,175202.21953255427,182900,2880,26,26,2.0,99
60,191004.99478714162,60.0,21930,180921.19589041107,180183.74675819985,176938.0475285171,192854.50632911394,184396.615377452,210051.76404494382,5,5,171483.95617879054,213732.90097087377,214432.46031746033,156958.24311926606,0.0,4,3,225230.44204018547,4,4,206643.42081447964,170670.57674418605,0,732,5,1,186810.63745318353,1838,4,1,3,7,183429.14705882352,4,254751.73863636365,2005.0,240052.6903409091,2,3,7,173401.8366219416,175202.21953255427,192140,2570,1,1,2.5,140
120,191004.99478714162,24.0,4928,206101.6652892562,180183.74675819985,176938.0475285171,180921.19589041095,184495.49206349207,175985.4779614325,6,6,171483.95617879054,175942.37962962964,168112.38732394367,156958.24311926606,0.0,3,3,149805.714511041,4,3,165652.29590766,151852.7027027027,958,0,3,1,186810.63745318353,958,2,1,3,5,183429.14705882352,0,202892.65632183908,1976.0,202068.86966824645,2,3,10,173401.8366219416,175202.21953255427,143750,1916,33,33,2.0,60
30,191004.99478714162,60.0,10800,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,184495.49206349207,175985.4779614325,4,6,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,656,3,1,186810.63745318353,968,4,1,3,5,183429.14705882352,0,134091.16279069768,1928.0,142156.42314049587,1,2,8,173401.8366219416,175202.21953255427,64500,1624,80,0,2.0,0
60,191004.99478714162,93.0,10261,206101.6652892562,180183.74675819985,176938.0475285171,192854.50632911394,184495.49206349207,210051.76404494382,6,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,318.0,3,3,225230.44204018547,4,3,165652.29590766,170670.57674418605,0,936,5,1,186810.63745318353,1792,3,1,3,8,183429.14705882352,3,202892.65632183908,2000.0,240052.6903409091,2,3,5,173401.8366219416,175202.21953255427,186500,2728,8,8,3.5,0
20,191004.99478714162,80.0,17400,164754.81837837838,203661.11111111112,176938.0475285171,156270.1224489796,184495.49206349207,175985.4779614325,5,5,171483.95617879054,194573.0,195817.99913930017,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,161573.06818181818,936,190,2,1,186810.63745318353,1126,3,1,3,5,183429.14705882352,4,202892.65632183908,1977.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,160000,2252,29,29,3.0,336
20,191004.99478714162,80.0,8400,164754.81837837838,180183.74675819985,176938.0475285171,145847.08,184495.49206349207,175985.4779614325,6,9,171483.95617879054,149841.64563106795,148386.0659898477,204691.87191011236,237.0,4,4,149805.714511041,3,3,165652.29590766,170670.57674418605,0,1319,3,1,186810.63745318353,1537,3,1,4,7,183429.14705882352,4,202892.65632183908,1962.0,202068.86966824645,2,3,7,143973.2558139535,146526.62376237623,174000,2856,46,3,2.5,36
20,191004.99478714162,60.0,9000,164754.81837837838,180183.74675819985,177934.5744680851,145847.08,184495.49206349207,175985.4779614325,4,6,171483.95617879054,163077.45045045044,167661.5652173913,156958.24311926606,0.0,3,3,225230.44204018547,3,3,165652.29590766,161573.06818181818,616,248,3,1,186810.63745318353,864,3,1,3,5,183429.14705882352,0,134091.16279069768,1974.0,142156.42314049587,2,3,5,173401.8366219416,175202.21953255427,120500,1728,36,36,1.0,0
20,191004.99478714162,96.0,12444,164754.81837837838,180183.74675819985,177934.5744680851,316270.6233766234,184495.49206349207,175985.4779614325,8,5,218876.93356643355,213732.90097087377,214432.46031746033,265583.625,426.0,5,3,225230.44204018547,5,3,206643.42081447964,235413.72009569377,1336,596,5,1,186810.63745318353,1932,2,1,5,7,183429.14705882352,4,202892.65632183908,2008.0,240052.6903409091,3,3,11,274945.41803278687,272291.752,394617,3864,0,0,3.0,370
20,126316.83027522935,90.0,7407,164754.81837837838,180183.74675819985,176938.0475285171,128225.30088495575,135091.66666666666,175985.4779614325,6,7,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,149805.714511041,3,3,165652.29590766,235413.72009569377,600,312,3,1,122196.89361702128,1236,2,1,3,6,183429.14705882352,0,202892.65632183908,1957.0,142156.42314049587,2,3,4,173401.8366219416,175202.21953255427,149700,2148,53,14,2.0,316
60,191004.99478714162,80.0,11584,164754.81837837838,180183.74675819985,176938.0475285171,189050.0684931507,184495.49206349207,166703.38461538462,7,6,218876.93356643355,163077.45045045044,167661.5652173913,204691.87191011236,96.0,3,3,149805.714511041,3,3,165652.29590766,235413.72009569377,315,114,3,1,186810.63745318353,1725,3,1,3,6,183429.14705882352,3,202892.65632183908,1979.0,202068.86966824645,2,3,11,173401.8366219416,175202.21953255427,197000,2264,28,28,2.5,304
70,191004.99478714162,79.0,11526,206101.6652892562,143104.07936507938,176938.0475285171,210624.72549019608,184495.49206349207,180921.19589041095,6,7,171483.95617879054,149422.17727272728,149803.17289719626,156958.24311926606,0.0,3,3,132291.07534246575,5,3,165652.29590766,170670.57674418605,0,588,2,1,186810.63745318353,2555,3,1,3,11,146385.48387096773,4,134091.16279069768,1993.0,240052.6903409091,2,3,9,173401.8366219416,175202.21953255427,191000,2759,86,14,2.0,431
120,126316.83027522935,70.0,4426,164754.81837837838,180183.74675819985,176938.0475285171,197965.77333333335,184495.49206349207,175985.4779614325,6,5,171483.95617879054,213732.90097087377,214432.46031746033,204691.87191011236,147.0,4,3,225230.44204018547,4,3,206643.42081447964,235413.72009569377,697,151,5,1,186810.63745318353,848,1,1,4,3,183429.14705882352,3,202892.65632183908,2004.0,202068.86966824645,2,3,5,173401.8366219416,175202.21953255427,149300,1696,4,4,2.0,149
60,214014.06153846154,85.0,11003,164754.81837837838,180183.74675819985,176938.0475285171,225379.83720930232,184495.49206349207,210051.76404494382,10,5,171483.95617879054,213732.90097087377,214432.46031746033,265583.625,160.0,5,3,225230.44204018547,5,3,206643.42081447964,235413.72009569377,765,252,5,1,186810.63745318353,2007,3,1,5,10,183429.14705882352,5,202892.65632183908,2008.0,240052.6903409091,3,3,4,173401.8366219416,175202.21953255427,310000,3024,1,1,3.5,220
30,191004.99478714162,52.0,8854,164754.81837837838,180183.74675819985,176938.0475285171,124834.05172413793,184495.49206349207,180921.19574454066,6,6,171483.95617879054,149841.64563106795,148386.0659898477,156958.24311926606,0.0,3,3,132291.07534246575,3,3,165652.29590766,170670.57674418605,0,952,2,0,107675.44444983017,952,2,1,2,4,183429.14705882352,4,134091.16279069768,1916.0,142156.42314049587,1,2,5,173401.8366219416,175202.21953255427,121000,1904,93,59,1.0,138
